"Unique Id","Survey Id","Keyword Id","Keyword Content","Country Of Origin Id","Country Of Origin Label","Country Id","Country Label","Province Id","Province Label","Age Group Id","Age Group Label","Gender Label","Share Device","Mobile Type","Degree","Rank Pandemic","Source Information Id","Source Information Label","Result Item Rank","Result Item Title","Result Item Metadesc","Result Item Created At","Result Item Full Url","Result Item Full Domain","Google Tracked Country","Google Tracked Address","Result Item Openrank","Keyword Openrank Average","Survey Openrank Average","Html File"
"46","4","7","should i wear facemask","60","Germany","60","Germany","954","Hessen","4","35-44","other","NO","OnePlus 6S","High school graduate or GED (includes technical/vocational training that doesn’t towards college credit)","5","5","Social Media","7","Why Should We Wear a Face Mask During The COVID-19 ...","Face masks help reduce the transmission of SARS-CoV-2 by interfering with the spread of virus-laden droplets ejected from the nose and mouth.  ","","https://www.sciencealert.com/face-masks","sciencealert.com","Germany","Heppenheim","63","69.8","71.56","fairness.datasciencevn.com/uploads/html/4-7-1601904139.html"
"47","4","7","should i wear facemask","60","Germany","60","Germany","954","Hessen","4","35-44","other","NO","OnePlus 6S","High school graduate or GED (includes technical/vocational training that doesn’t towards college credit)","5","5","Social Media","13","Coronavirus Face Masks: Types & When to Use | Johns ...","Aug 20, 2020 -  How do you properly wear a face mask? Your mask should cover your face from the bridge of your nose to under your chin. It should be loose&nbsp;...  ","Aug 20, 2020","https://www.hopkinsmedicine.org/health/conditions-and-diseases/coronavirus/coronavirus-face-masks-what-you-need-to-know","hopkinsmedicine.org","Germany","Heppenheim","72","69.8","71.56","fairness.datasciencevn.com/uploads/html/4-7-1601904139.html"
"48","4","7","should i wear facemask","60","Germany","60","Germany","954","Hessen","4","35-44","other","NO","OnePlus 6S","High school graduate or GED (includes technical/vocational training that doesn’t towards college credit)","5","5","Social Media","14","How to Put on and Remove a Face Mask - Disease Prevention ...","When should a face mask be worn. Consider wearing a face mask when you are sick with a cough or sneezing illness (with or without fever) and you expect to be&nbsp;...  ","","https://www.sfcdcp.org/communicable-disease/healthy-habits/how-to-put-on-and-remove-a-face-mask/","sfcdcp.org","Germany","Heppenheim","53","69.8","71.56","fairness.datasciencevn.com/uploads/html/4-7-1601904139.html"
"49","4","7","should i wear facemask","60","Germany","60","Germany","954","Hessen","4","35-44","other","NO","OnePlus 6S","High school graduate or GED (includes technical/vocational training that doesn’t towards college credit)","5","5","Social Media","15","5 Reasons You Should Wear a Face Mask to Lower Risk - AARP","Jul 8, 2020 -  That is why wearing a mask, even if you believe you are healthy, is recommended both by the CDC and the World Health Organization (WHO). It's&nbsp;...  ","Jul 8, 2020","https://www.aarp.org/health/conditions-treatments/info-2020/reasons-for-masks.html","aarp.org","Germany","Heppenheim","76","69.8","71.56","fairness.datasciencevn.com/uploads/html/4-7-1601904139.html"
"50","4","5","should i get vaccinated","60","Germany","60","Germany","954","Hessen","4","35-44","other","NO","OnePlus 6S","High school graduate or GED (includes technical/vocational training that doesn’t towards college credit)","5","5","Social Media","3","Who Should not Get Vaccinated | CDC","vaccine shedding studiescontraindications to vaccines chartbcg vaccination is recommended forvaccines pros and constdap vaccine pros and conshow safe are vaccines?People also search for ","","https://www.cdc.gov/vaccines/vpd/should-not-vacc.html","cdc.gov","Germany","Heppenheim","84","70","71.56","fairness.datasciencevn.com/uploads/html/4-5-1601904156.html"
"51","4","5","should i get vaccinated","60","Germany","60","Germany","954","Hessen","4","35-44","other","NO","OnePlus 6S","High school graduate or GED (includes technical/vocational training that doesn’t towards college credit)","5","5","Social Media","4","Making the Vaccine Decision: Common Concerns | CDC","reasons not to vaccinate your childvaccines basicsbenefits of vaccinesPeople also search for ","","https://www.cdc.gov/vaccines/parents/why-vaccinate/vaccine-decision.html","cdc.gov","Germany","Heppenheim","84","70","71.56","fairness.datasciencevn.com/uploads/html/4-5-1601904156.html"
"52","4","5","should i get vaccinated","60","Germany","60","Germany","954","Hessen","4","35-44","other","NO","OnePlus 6S","High school graduate or GED (includes technical/vocational training that doesn’t towards college credit)","5","5","Social Media","5","Reasons for Adults to be Vaccinated | CDC","importance of vaccination essayget vaccinated meaningreasons to vaccinate bookare vaccines safehistory of vaccineswhy you should vaccinate your child essayPeople also search for ","","https://www.cdc.gov/vaccines/adults/reasons-to-vaccinate.html","cdc.gov","Germany","Heppenheim","84","70","71.56","fairness.datasciencevn.com/uploads/html/4-5-1601904156.html"
"53","4","5","should i get vaccinated","60","Germany","60","Germany","954","Hessen","4","35-44","other","NO","OnePlus 6S","High school graduate or GED (includes technical/vocational training that doesn’t towards college credit)","5","5","Social Media","6","Five Important Reasons to Vaccinate Your Child | Vaccines","importance of vaccination essayreasons to vaccinate your childshould i be vaccinatedwhy you shouldn't vaccinate your childshould vaccines be mandatory essayidentify the immunisation schedulePeople also search for ","","https://www.vaccines.gov/get-vaccinated/for_parents/five_reasons","vaccines.gov","Germany","Heppenheim","61","70","71.56","fairness.datasciencevn.com/uploads/html/4-5-1601904156.html"
"54","4","5","should i get vaccinated","60","Germany","60","Germany","954","Hessen","4","35-44","other","NO","OnePlus 6S","High school graduate or GED (includes technical/vocational training that doesn’t towards college credit)","5","5","Social Media","7","Who and When | Vaccines - Vaccines.gov","where can i get my kid vaccinatedadditional vaccineshow long does it take to get vaccinatedbenefits of vaccineswhich vaccines do we need more than once?how many vaccines does a child get by age 6People also search for ","","https://www.vaccines.gov/who_and_when","vaccines.gov","Germany","Heppenheim","61","70","71.56","fairness.datasciencevn.com/uploads/html/4-5-1601904156.html"
"55","4","5","should i get vaccinated","60","Germany","60","Germany","954","Hessen","4","35-44","other","NO","OnePlus 6S","High school graduate or GED (includes technical/vocational training that doesn’t towards college credit)","5","5","Social Media","8","Vaccines: Who Should Avoid Them and Why - Healthline","how safe are vaccines?vaccine to boost immune systemmeningitis vaccine dangerscontraindications to vaccines chartvaccine shedding cdcwhat vaccines are not necessary for babiesPeople also search for ","","https://www.healthline.com/health/vaccinations/immunization-complications","healthline.com","Germany","Heppenheim","73","70","71.56","fairness.datasciencevn.com/uploads/html/4-5-1601904156.html"
"56","4","5","should i get vaccinated","60","Germany","60","Germany","954","Hessen","4","35-44","other","NO","OnePlus 6S","High school graduate or GED (includes technical/vocational training that doesn’t towards college credit)","5","5","Social Media","9","Why vaccination is safe and important - NHS","long-term side effects of vaccinesidentify the immunisation schedulevaccine neurological side effectsadverse reactions to vaccines statisticsreasons not to vaccinate your childare vaccines safePeople also search for ","","https://www.nhs.uk/conditions/vaccinations/why-vaccination-is-safe-and-important/","nhs.uk","Germany","Heppenheim","-1","70","71.56","fairness.datasciencevn.com/uploads/html/4-5-1601904156.html"
"57","4","5","should i get vaccinated","60","Germany","60","Germany","954","Hessen","4","35-44","other","NO","OnePlus 6S","High school graduate or GED (includes technical/vocational training that doesn’t towards college credit)","5","5","Social Media","10","When parents choose not to vaccinate: Risks and ...","why you shouldn't vaccinate your childimmunizationwhy you should vaccinate your child essayPeople also search for ","","https://www.caringforkids.cps.ca/handouts/when-parents-choose-not-to-vaccinate-risks-and-responsibilities","caringforkids.cps.ca","Germany","Heppenheim","-1","70","71.56","fairness.datasciencevn.com/uploads/html/4-5-1601904156.html"
"58","4","5","should i get vaccinated","60","Germany","60","Germany","954","Hessen","4","35-44","other","NO","OnePlus 6S","High school graduate or GED (includes technical/vocational training that doesn’t towards college credit)","5","5","Social Media","11","Immunizations (for Teens) - Nemours KidsHealth","vaccines list with agewhat vaccines do i need to travelwhat immunizations does a teenager needare vaccinations saferecommended immunizations for adultshpv vaccine at 21People also search for ","","https://kidshealth.org/en/teens/immunizations.html","kidshealth.org","Germany","Heppenheim","73","70","71.56","fairness.datasciencevn.com/uploads/html/4-5-1601904156.html"
"59","4","6","should i avoid get vaccinated","60","Germany","60","Germany","954","Hessen","4","35-44","other","NO","OnePlus 6S","High school graduate or GED (includes technical/vocational training that doesn’t towards college credit)","5","5","Social Media","1","Who Should not Get Vaccinated | CDC","vaccine shedding studiescontraindications to vaccines chartbcg vaccination is recommended forvaccines pros and constdap vaccine pros and conshow safe are vaccines?People also search for ","","https://www.cdc.gov/vaccines/vpd/should-not-vacc.html","cdc.gov","Germany","Heppenheim","84","71.17","71.56","fairness.datasciencevn.com/uploads/html/4-6-1601904176.html"
"60","4","6","should i avoid get vaccinated","60","Germany","60","Germany","954","Hessen","4","35-44","other","NO","OnePlus 6S","High school graduate or GED (includes technical/vocational training that doesn’t towards college credit)","5","5","Social Media","2","Vaccines: Who Should Avoid Them and Why - Healthline","how safe are vaccines?vaccine to boost immune systemmeningitis vaccine dangerscontraindications to vaccines chartvaccine shedding cdcwhat vaccines are not necessary for babiesPeople also search for ","","https://www.healthline.com/health/vaccinations/immunization-complications","healthline.com","Germany","Heppenheim","73","71.17","71.56","fairness.datasciencevn.com/uploads/html/4-6-1601904176.html"
"61","4","6","should i avoid get vaccinated","60","Germany","60","Germany","954","Hessen","4","35-44","other","NO","OnePlus 6S","High school graduate or GED (includes technical/vocational training that doesn’t towards college credit)","5","5","Social Media","3","When parents choose not to vaccinate: Risks and ...","why you shouldn't vaccinate your childvaccine injuryimmunizationmmr vaccinecovid-19 vaccinewhy you should vaccinate your child essayPeople also search for ","","https://www.caringforkids.cps.ca/handouts/when-parents-choose-not-to-vaccinate-risks-and-responsibilities","caringforkids.cps.ca","Germany","Heppenheim","-1","71.17","71.56","fairness.datasciencevn.com/uploads/html/4-6-1601904176.html"
"62","4","6","should i avoid get vaccinated","60","Germany","60","Germany","954","Hessen","4","35-44","other","NO","OnePlus 6S","High school graduate or GED (includes technical/vocational training that doesn’t towards college credit)","5","5","Social Media","4","Why Some Rich, Educated Parents Avoid Vaccines | Live ...","how to avoid vaccines in californiavaccines and autism timelinemmr with a coldwhy wealthy people refuse vaccinesare vaccines safewhat vaccines are not necessary for babiesPeople also search for ","","https://www.livescience.com/43577-why-rich-educated-parents-avoid-vaccinations.html","livescience.com","Germany","Heppenheim","75","71.17","71.56","fairness.datasciencevn.com/uploads/html/4-6-1601904176.html"
"63","4","6","should i avoid get vaccinated","60","Germany","60","Germany","954","Hessen","4","35-44","other","NO","OnePlus 6S","High school graduate or GED (includes technical/vocational training that doesn’t towards college credit)","5","5","Social Media","5","Why we must get vaccinated: to protect the people who can't |","active and passive immunity are types ofhow safe are vaccines?anti vax ted talkcan cancer patients get vaccinesvaccine and neurological side effectsvaccine shedding cdcPeople also search for ","","https://ideas.ted.com/why-we-must-get-vaccinated-to-protect-the-people-who-cant/","ideas.ted.com","Germany","Heppenheim","-1","71.17","71.56","fairness.datasciencevn.com/uploads/html/4-6-1601904176.html"
